chunk_id,doc_id_x,은행명,문서명,상품종류,상품이름,조항,조항이름,조항내용,doc_id_y
CHUNK_03972,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 7조,기한전의 채무변제의무,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 7조 조항이름: 기한전의 채무변제의무 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 7조 조항이름: 기한전의 채무변제의무 동 조항의 밑줄 친 부분은 공정거래위원회의 표준약관과 다릅니다. ① 채무자에 관하여 다음 각 호에서 정한 사유중 하나라도 발생한 경우에는, 은행으로부터의 독촉 ㆍ통지 등이 없어도, 채무자는 당연히 은행에 대한 모든 채무의 기한의 이익을 상실하여(지급보 증거래에 있어서의 사전구상채무 발생을 포함합니다. 이하 같습니다) 곧 이를 갚아야할 의무를 집니다. 1. 제 예치금 기타 은행에 대한 채권에 대하여 가압류ㆍ압류명령이나 체납처분 압류통지가 발송 된 때 또는 기타의 방법에 의한 강제집행 개시나 체납처분 착수가 있는 때. 다만, 담보재산 이 존재하는 채무의 경우에는 채권회수에 중대한 지장이 있는 때에만 가압류를 사유로 기한 의 이익을 상실합니다. 2. 채무자가 제공한 담보재산(제1호의 제 예치금 기타 은행에 대한 채권은 제외)에 대하여 압류 명령이나 체납처분 압류통지가 발송된 때 또는 기타의 방법에 의한 강제집행 개시나 체납처 분 착수가 있는 때 3. 채무불이행자명부 등재신청이 있는 때 4. 어음교환소의 거래정지처분이 있는 때 5. 개인회생절차 또는 파산절차의 신청이 있는 때 6. 도피 기타의 사유로 지급을 정지한 것으로 인정된 때 ② 채무자에 관하여 다음 각 호에서 정한 사유중 하나라도 발생한 경우에는, 채무자는 당연히 당해 채무의 기한의 이익을 상실하여, 곧 이를 갚아야 할 의무를 집니다. 다만, 은행은 기한의 이익상 실일 7영업일전까지 다음 각 호의 채무이행지체사실과 대출잔액 전부에 대하여 연체료가 부과될 수 있다는 사실을 채무자에게 서면으로 통지하여야 하며, 기한의 이익상실일 7영업일전까지 통 지하지 않은 경우에는 채무자는 실제통지가 도달한 날부터 7영업일이 경과한 날에 기한의 이익 을 상실하여 곧 이를 갚아야(또는 이행)할 의무를 집니다. 1. 이자를 지급하여야 할 때부터 1개월(주택담보대출의 경우 2개월)간 지체한 때 2. 분할상환금 또는 분할상환원리금의 지급을 2회(주택담보대출의 경우 3회)이상 연속하여 지 체한 때 ③ 채무자에 관하여 다음 각 호에서 정한 사유중 하나라도 발생하여 은행의 채권보전에 현저한 위 험이 예상될 경우 은행은 서면으로 변제, 압류 등의 해소, 신용의 회복 등을 독촉하고, 그 통지 의 도달일부터 10일 이상으로 은행이 정한 기간이 경과하면 채무자는 은행에 대한 모든 채무의 기한의 이익을 상실하여, 곧 이를 갚아야 할 의무를 집니다. 1. 은행에 대한 수 개의 채무 중 하나라도 기한에 변제하지 아니하거나 제2항 또는 제4항에 의하여 기한의 이익을 상실한 채무를 변제하지 아니한 때 2. 제1항 제1호 및 제2호 외의 재산에 대하여 압류ㆍ체납처분이 있는 때 3. 채무자의 제1항 제1호 외의 재산에 대하여, 민사집행법상의 담보권 실행등을 위한 경매개시 가 있거나 가압류 통지가 발송되는 경우로서, 채무자의 신용이 현저하게 악화되어 채권회수 에 중대한 지장이 있을 때 4. 제5조, 제18조에서 정한 약정을 위반하여 건전한 계속거래 유지가 어렵다고 인정된 때 5. 신용정보관리규약상 신용거래정보중 연체정보, 대위변제대지급정보, 부도정보, 관련인 정보, 금융질서문란정보 및 공공기록정보로 등록된 때 ④ 채무자에 관하여 다음 각 호에서 정한 사유 중 하나라도 발생한 경우에 은행은 서면으로 독촉하 고, 그 통지의 도달일부터 10일 이상으로 은행이 정한 기간이 경과하면 채무자는 은행에 대해 당해채무 전부의 기한의 이익을 상실하여, 곧 이를 갚아야 할 의무를 집니다. 1. 제6조에서 정한 약정을 이행하지 아니한 때 2. 담보물에 대한 화재보험 가입의무를 이행하지 아니한 때, 은행을 해할 목적으로 담보물건 을 양도하여 은행에 손해를 끼친 때, 주택자금 대출을 받아 매입 또는 건축한 당해주택의 담보제공을 지체한 때, 기타 은행과의 개별약정을 이행하지 아니하여 정상적인 거래관계 유지가 어렵다고 인정된 때 3. 보증인이 제1항에 해당하거나 제3항 제2호 및 제3호에 해당하는 경우로서, 상당한 기간내 에 보증인을 교체하지 아니한 때 ⑤ 제1항 내지 제4항에 의하여 채무자가 은행에 대한 채무의 기한의 이익을 상실한 경우라도, 은 행의 명시적 의사표시가 있거나, 은행이 분할상환금ㆍ분할상환원리금ㆍ이자ㆍ지연배상금을 받 는 등 정상적인 거래의 계속이 있는 때에는, 그 채무 또는 은행이 지정하는 채무의 기한의 이 익은 그 때부터 부활됩니다.",DOC_0074
CHUNK_03973,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 8조,기한이익 상실의 연대보증인에 대한 통지,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 8조 조항이름: 기한이익 상실의 연대보증인에 대한 통지 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 8조 조항이름: 기한이익 상실의 연대보증인에 대한 통지 ① 제7조 제1항 각 호에 의하여 기한이익이 상실될 때, 은행은 제1호ㆍ제4호의 경우에는 기한의 이익 상실사유가 발생한 날부터, 제2호ㆍ제3호ㆍ제5호의 경우에는 기한의 이익 상실사유를 은 행이 인지한 날부터 각 15영업일 이내에 연대보증인에게 서면으로 그 내용을 통지하여야 합니다. ② 제7조 제3항과 제4항 각 호에 의하여 기한이익이 상실되는 경우, 은행은 기한의 이익이 상실 된 날부터 15영업일 이내에 연대보증인에게 서면으로 그 내용을 통지하여야 합니다. ③ 제1항 및 제2항에 의하여 연대보증인에게 기한이익 상실을 통지한 경우라도, 제7조 제5항에 해당되어 기한이익이 부활된 채무에 대하여는 계속거래를 위한 연대보증인의 동의를 요하지 않습니다. 이 경우 은행은 기한이익이 부활된 채무의 연대보증인에게 15영업일 이내에 서면으 로 부활통지를 하여야 합니다. ④ 제7조 제2항 각 호에 의하여 기한이익이 상실되는 경우, 은행은 기한의 이익이 상실된 날부터 15영업일 이내에 연대보증인에게 서면으로 그 내용을 통지하여야 합니다.",DOC_0074
CHUNK_03974,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 9조,기한전의 임의 상환,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 9조 조항이름: 기한전의 임의 상환 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 9조 조항이름: 기한전의 임의 상환 채무자는 약정한 상환기일이 도래하기 전이라도, 미리 아무런 배상금 부담 없이, 원금의 전부 또 는 일부를 갚을 수 있습니다. 그러나 은행의 수수료의 정함이 있는 경우에는 채무자는 이를 부담 하여야 합니다.",DOC_0074
CHUNK_03975,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 10조,은행으로부터의 상계,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 10조 조항이름: 은행으로부터의 상계 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 10조 조항이름: 은행으로부터의 상계 ① 채무의 변제기가 도래하였거나, 제7조에 의하여 이를 곧 갚아야 할 경우, 은행은 채무자의 그 채무와 채무자의 은행에 대한 예금 기타의 채권과를 그 채권의 기한도래 여부에 불구하고, 서 면통지에 의하여 상계할 수 있습니다. ② 제1항에 따라 채무자의 채무와 채무자 및 보증인의 제 예치금 기타 채권(이하 제 예치금 등 이라 합니다)과를 상계 할 경우, 은행은 상계에 앞서 채무자 및 보증인의 제 예치금 등에 대하 여 일시적인 지급정지조치를 취할 수 있기로 하되, 채무자와 보증인의 제 예치금 등에 대하여 지급정지 조치를 취한 경우에는 그 사실을 지체 없이 해당 제 예치금 등의 명의인에게 통지하여 야 합니다. ③ 제1항에 의한 상계를 실행하는 경우에는 채무자ㆍ보증인ㆍ담보제공자의 정당한 이익을 고려하여 신속히 실행하여야 하며, 채권ㆍ채무에 대한 이자ㆍ지연배상금의 계산기간은 은행의 상계통지가 채무자에게 도달한 날까지로 하고, 그 율은 은행에서 정한 바에 따르기로 합니다. 이 경우, 기한 미도래 예금 등의 이율은 해당 예금 등의 가입시 은행과 약정한 이율로 합니다.",DOC_0074
CHUNK_03976,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 11조,채무자로부터의 상계,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 11조 조항이름: 채무자로부터의 상계 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 11조 조항이름: 채무자로부터의 상계 ① 채무자는 채무자의 기한도래 한 예금 기타의 채권과 은행에 대한 채무와를, 그 채무의 기한도 래 여부에 불구하고, 서면통지에 의하여 상계할 수 있습니다. 이 경우, 상계한 예금 기타 채 권의 증서ㆍ통장은, 채무자가 그 거래용으로 신고한 도장을 찍거나 서명을 하여, 지체 없이 은행에 제출하여야 합니다. ② 제1항에 의한 상계를 하는 경우, 채권ㆍ채무에 대한 이자ㆍ지연배상금의 계산기간은, 채무자의 상계통지가 은행에 도달한 날까지로 하고, 그 율은 은행에서 정한 바에 따르며, 수수료의 정함 이 있는 때에는 채무자가 이를 부담하여야 합니다.",DOC_0074
CHUNK_03977,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 12조,어음의 제시ㆍ교부,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 12조 조항이름: 어음의 제시ㆍ교부 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 12조 조항이름: 어음의 제시ㆍ교부 ① 어음이 따르는 거래에 있어서, 은행이 어음채권에 의하지 아니하고 제10조에 의한 상계를 할 때에는, 은행은 그 어음을 상계와 동시에 반환하지 아니하여도 되며, 어음의 반환장소는 그 거래영업점으로 합니다. 이 경우 은행은 어음을 찾아가도록 지체없이 채무자에게 통지하여야 합니다. 제11조에 의한 상계에 따른 어음의 처리도 같습니다. ② 은행이 어음채권에 의하여 제10조에 의한 상계를 할 때에는, 다음 각 호의 경우에 한하여, 어 음의 제시 또는 교부를 하지 않아도 되며, 이 경우의 어음의 처리도 제1항과 같습니다. 1. 은행이 채무자의 소재를 알 수 없을 때 2. 은행이 어음의 지급장소인 때 3. 교통ㆍ통신의 두절, 추심 기타의 사유로 제시 또는 교부의 생략이 부득이 하다고 인정되는 때 ③ 제10조, 제11조에 의한 상계를 하고도, 곧 이행하여야 할 나머지 채무가 있을 경우에, 어음 에 채무자 이외의 어음상 채무자가 있는 때에는, 은행은 그 어음을 계속 점유하고 추심 또는 처분한 후, 그 대금으로, 제13조에 준하여, 채무의 변제에 충당할 수 있습니다. ④ 은행이 어음채권의 시효중단을 위하여 독촉을 할 경우에도, 어음의 제시를 생략할 수 있습니다.",DOC_0074
CHUNK_03978,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 13조,일부변제ㆍ 일부상계와 충당,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 13조 조항이름: 일부변제ㆍ 일부상계와 충당 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 13조 조항이름: 일부변제ㆍ 일부상계와 충당 ① 채무자가 변제하거나, 은행이 제10조에 의한 상계를 할 경우에, 채무전액을 없애기에 부족한 때에는 비용, 이자, 원금의 순서로 충당하기로 합니다. 그러나 은행은 채무자에게 불리하지 않 은 범위내에서 충당순서를 달리 할 수 있습니다. ② 변제 또는 상계될 채무가 수 개인 경우로서 채무전액이 변제 또는 상계되지 않을 경우 강제집 행 또는 담보권 실행경매에 의한 회수금에 대하여는 민법 기타 법률이 정하는 바에 따릅니다. ③ 변제 또는 상계될 채무가 수 개인 경우로서의 제2항에 해당되지 않는 임의의 상환금 또는 제 예 치금으로 채무자의 채무전액을 없애기에 부족한 때에는 채무자가 지정하는 순서에 따라 변제 또 는 상계에 충당하기로 합니다. 이 경우, 채무자의 지정이 이미 연체된 채무를 제쳐놓고 기한미도 래 채무에, 또는 무담보 채무를 제쳐놓고 유담보 채무에 충당하는 등 은행의 채권보전상 지장이 생길 염려가 있는 것일 때에는, 은행은 지체 없이 이의를 표시하고 은행이 변제나 상계에 충당 할 채무를 바꾸어 지정할 수 있습니다. ④ 채무자가 제11조에 의한 상계를 할 경우, 채무전액을 소멸시키기에 부족한 때에는, 채무자가 적당하다고 인정하는 순서에 의하여 상계에 충당할 채무를 지정할 수 있습니다. 그러나, 채무 자가 위와 같은 지정을 아니한 경우에는 제1항 및 제3항에 따르기로 합니다. ⑤ 제4항에 의한 채무자의 지정이 은행의 채권보전상 지장이 생길 염려가 있는 것인 때에는, 은 행은 지체 없이 이의를 표시하고, 이의 발송 후 14일 이내에, 제3항에 준하여 채권보전상 상당 하다고 인정되는 채무로 바꾸어 지정할 수 있습니다.",DOC_0074
CHUNK_03979,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 14조,사고의 처리,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 14조 조항이름: 사고의 처리 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 14조 조항이름: 사고의 처리 ① 채무자가 발행배서 등을 한 어음 또는 채무자가 은행에 제출한 제 증서 등이 불가항력사 변재해수송도중의 사고 등 은행 자신의 책임없는 사유로 인하여 분실손상멸실 또는 연착한 경우 채무자는 은행의 장부ㆍ전표 등의 기록에 의하여 채무를 갚기로 하되, 채무자가 은행의 장부ㆍ전표 등의 기록과 다른 자료를 제시할 경우 은행의 기록과 채무자가 제시하는 자료를 상호 대조하여 채무를 확정한 후 갚기로 합니다. ② 채무자는 제1항의 분실ㆍ손상ㆍ멸실의 경우에 은행의 청구에 따라 곧 그에 대신할 어음이나 증서 등을 제출하여야 합니다. 다만, 은행이 제3자와의 거래에서 취득한 어음이나 증서의 경우 에는 제출하지 않아도 됩니다. ③ 제1항, 제2항에 의한 변제 또는 어음이나 증서의 제출로 인하여 채무자가 과실없이 이중의 지 급의무를 부담하게 됨으로 말미암은 손해는 은행이 부담하여야 합니다. ④ 은행이 어음이나 제 증서ㆍ신고서 등 서류의 인영ㆍ서명을, 채무자가 신고한 인감ㆍ서명과 상 당한 주의로써 대조하고, 틀림없다고 인정하여 처리한 때에는, 그 서류나 도장에 관하여 위조 ㆍ변조ㆍ도용 등의 사고가 있더라도, 이로 말미암은 손해는 채무자가 부담합니다.",DOC_0074
CHUNK_03980,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 15조,신고사항의 변경,"은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 15조 조항이름: 신고사항의 변경 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 15조 조항이름: 신고사항의 변경 채무자가 이미 신고한 성명ㆍ주소ㆍ전화번호ㆍ인감ㆍ서명 등에 변경이 생긴 때에는, 지체없이 그 변경내용을 은행에 신고하여야 합니다.",DOC_0074
CHUNK_03981,DOC_00074,국민은행,은행여신거래기본약관,대출,주택신축자금대출,제 16조,자료의 성실 작성의무,은행명: 국민은행 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 16조 조항이름: 자료의 성실 작성의무 은행명: KBbank 상품종류: 대출 상품이름: 주택신축자금대출 조항: 제 16조 조항이름: 자료의 성실 작성의무 채무자는 여신거래와 관련하여 은행에 제출하는 자료를 성실하게 작성ㆍ제출하여야 합니다.,DOC_0074
